,publishedAt,authorDisplayName,textDisplay,likeCount,Label
977,2019-05-02T05:00:06Z,DUNIA TIKTOK,flight  nya kok sama sama  rahmat,0,
978,2019-05-02T04:59:24Z,sidik1553,"Menit <a href=""https://www.youtube.com/watch?v=9j4Td1SfI7U&amp;t=18m20s"">18:20</a> Stadion Si jalak harupat??",0,
979,2019-05-02T04:56:09Z,Keyshan Alwi,Kak upload naik lion air dong,0,
980,2019-05-02T04:35:14Z,Achmad Riswandi,Bang Kalau Kita Nih Misalnya Mau Naik Pesawat Terus kita nya Masih Umur 14th lalu Ketika Ke Tempat Chek In Nya Harus Pake KTP Apa Kartu Yang Lain nya Terima Kasih,1,
981,2019-05-02T04:29:44Z,Singpanki Pietro,Aku pertama kai naik peswat waktu kls 3 sd. saya waktu itu di antar sama org dinas pendidikan karena mau skolah di jakarta. Pagi jam 9 take off dri jayapura menggunakan pesawat batavia air sesingganya di manokwari  saya pikir kok jakarta seperti ini kirain sudah sampe padahal cuma mau singga . dari situ lanjut ke Makassar saya waktu itu tidak tauh tegang atau apa sampe saya sakit perut mulu dari makassar sampe ke jakarta padahal ada lavatory di dalam peswat tapi saya takut berdiri pas di atas udara. akhirnya sampe de di Jakarta dan itu pngalaman saya cuma mau share. makasih semoga sukses selalu vloggingnya.,0,
982,2019-05-02T03:44:23Z,Mohamad Pasha,"Klo dibawah umur dan blm punya ktp ,pke identitas apayah?",0,
983,2019-05-02T03:16:25Z,Hida Syarief,"Jadi inget pertama kali naik pesawat sendiri jalan ke luar negeri &amp; sendiri pula, ya walopun deket ke SG. Jalan modal nekad beli tiket pesawat H-3 karena &quot;gatel&quot; punya paspor baru tapi belum pernah dipakai sama ngeliat tiket murah. Degdegan + exicited. Saking takutnya ketinggalan pesawat 3jam sebelum jadwal udah sampe bandara. Chek in ngeliatin dulu orang lain. Secara pertama kali juga ke T3 Soetta. Abis chek in bukannya ke imigrasi malah nunggu duduk deket counter chek in, hahaha. Udah lama nunggu bingung nanyalah sama temen gimana naek pesawatnya + gimana lewat imigrasinya. Baru lah tau abis chek in itu harusnya ke imigrasi baru nunggu di ruang boarding. Kocak sih ketawa ketawa sendiri waktu itu. Selesai imigrasi nunggu ke ruang boarding sampe waktunya berangkat. Kenalan sama mba2 yg duduk persis disamping seat saya buat nanya gimana cara isi kartu imigrasi ngobrol2 lah sampe diajarin nanti gimana pas sama SG + gimana naik MRT biar sampe hotel. Eh setelah pengalaman ini malah ketagihan buat jalan2 sendiri :D <a href=""http://www.youtube.com/results?search_query=%23numpang"">#numpang</a> cerita Bang pengalaman gw naik pesawat. Thanks Bang Ikhwan. Sukses terus Bang!",29,
984,2019-05-02T02:16:16Z,Ohmyn3ptunus??,"Untuk lebar kursi pesawat ATR ,boeing,lion tipe ekonomi nya pasti beda beda dong yah. <br>Gimana bagi orang yang bertubuh gemuk mereka kan gak tau muat apa gak di ekonomi mau naik bisnis itupun kalo ada uangnya ?<br>Apa kah ekonomi di semua tipe pesawat muat atau hanya muat di pesawat yg agak besar",0,
985,2019-05-02T01:03:05Z,OMAR GANTENG,Maksih bang tutoriqlnyq soalnya saya beluum pernah naik pesawat????????????,0,
986,2019-05-02T00:51:43Z,Achmad Faris,Kalau anak kecil ga pakai ktp kan mas,0,
987,2019-05-02T00:40:19Z,Tirto Bagus Oktavian,"Hai Mas Ikhwan, Wah keren banget Vlognya!<br>Saya punya saran Nih mas. Intronya kalau saya saranin bagus nya seperti itu (seperti biasa) dengan musik yang santai aja Mas, Dan pas Udh  take off mas boleh kasih Musik Tp jangan yang membuat suara mesin pesawat itu hilang, misalnya musik nya cuma suara piano, jadi ga ngerusak suara dari mesin itu,  Oh iya jangan lupa awal Dan akhir harus ada salam:)!.  Dan Next Brunei Airlens!<br>Btw maaf kalau ngatur, cuma saran kok mas:)<br>Jangan dianggap Bully ya mas??.<br>10.Vlog terkeren Mas Ikhwan menurut saya<br><a href=""http://1.ga/"">1.GA</a> Economy+ Busines Class semua vlog<br>2. MK<br>3.QR<br>4.QG semua Vlog<br><a href=""http://5.pr/"">5.PR</a> <br><a href=""http://6.mh/"">6.MH</a> Bussines Class<br><a href=""http://7.br/"">7.BR</a><br><a href=""http://8.id/"">8.ID</a> 7581<br>9.QZ 75553<br><a href=""http://10.sj/"">10.SJ</a> 97<br>Reuqest Jangan Lupa:<br>-Silk Air<br>-RB nya mana Nih!<br>-MK lagi dong&#39;)<br>-OD Bisnis Class(soalnya belum ada yang nyoba)<br>-Nok Air<br>Safe Flight Bosque!!!.",3,
988,2019-05-02T00:24:51Z,Riza Muhamad Fadil,tolong review lounge worth it berbayar dong kak,1,
989,2019-05-02T00:13:18Z,MikoKata,Di menit 14.32 pesawat siapa itu?,1,
990,2019-05-02T00:09:35Z,Amirullah Dean,kok gak foto breng sama pramugarinya bang?,2,
991,2019-05-01T23:48:39Z,Bas Tiar Railfans RF,Terima kasih mas info nya,1,
992,2019-05-01T23:41:35Z,Naifah Disa,Toturial ke amerika,1,
993,2019-05-01T23:21:52Z,Delpiansyah Rahmatullah,"Mas ikhwan, bisa kasih tutorial cara spoting yang baik? Biar dapatnya mantul hehe",1,
994,2019-05-01T23:20:18Z,Sultan Maha Putra,"Kesan pertama kali naik pesawat itu ternyata diluar ekspektasi anak sd haha karena dulu pertama naik pesawat kelas 5 sd, tidak semenyeramkan bayangan saya waktu itu",1,
995,2019-05-01T23:14:29Z,Ahmad Faisal,Turbo lanc apa ya?.,1,
996,2019-05-01T22:31:35Z,Overloud,"Maaf nih telat, mantep nih sebagai travelers berbagi ilmu buat yang blom terlalu mengerti tentang travelling.",1,
997,2019-05-01T22:29:26Z,ari dunggio,bang cobain dong naik pesawat jet pribadi,1,
998,2019-05-01T22:26:52Z,Bobby Prasetiyo,"Hehehe Mantul .... <br>Nanti Buat Video, pesan tiket di Online Travel Agent yaitu di Traveloka",2,
999,2019-05-01T22:23:49Z,HARIS FADILLLAH,Kalau anak smp mau naik pesawat pakai kartu pelajar ya mas kan belum punya ktp,1,
1000,2019-05-01T22:19:05Z,Zharif R35,wah boleh jg nih hehehe jd tau cara naik pesawat<br>*umurku 15 thn,1,
1001,2019-05-01T22:04:32Z,Arifin Family,Makasih ya kak jadi aku bisa naik pesawat,1,
1002,2019-05-01T21:53:20Z,Imam Subekti,"Bang usul, karena saya blm pnh naik boeing bikin dong video riview kelebihan dan kekurangan naik boeing dan airbus tp pswatnya yg sejenis,, misal airbus a320 dgn pswt boeing yg sekelas dgn itu.. di tunggu bang video nya..",1,
1003,2019-05-01T21:48:37Z,Imam Subekti,Kalo pesawat low budget ea citilink yg on time waktu.. bahkan flight bisa lbh cpt dr jam nya.. no delay delay????.. jadi belum pnh naik pswt boeing.. lha wong naik ct link trs dpt airbus a320 trus????????,1,
1004,2019-05-01T21:46:19Z,Imam Subekti,Tapi kalo naik pesawat paling suka dari adisucipto.. pengumuman pasti ada bhsa jawa nya.. semoga nnti di bandara baru NYIA bhsa jawa nya tidak di hilangkan...,1,
1005,2019-05-01T21:43:24Z,Devanda Manis,Kak apakah anak umur 14 tahun boleh naik pesawat sendiri ke bandara sendiri  tanpa pendamping orang tua syaratnya apa aja kak  pas check-in boleh kasih kartu pelajar tolong dijawab kak,1,
1006,2019-05-01T21:33:19Z,Yasmin Prasanti,Lengkappp bangett. Keren! ^^,4,
1007,2019-05-01T21:23:09Z,Daiva Pramesti,"Nice tutorial!! ????<br><br>Penjelasan nya bener-bener jelas,, aku yg udah naik pesawat aja masih dengerin penjelasan nya ka Ikhwan..<br>Ko jdi bingung yak? ????",2,
1008,2019-05-01T21:09:04Z,Daffa Adjie Pratama,"Mas ikhwan, Kalo misalnya boarding pake kartu keluarga bisa ga? Belum punya ktp soalnya hehe",2,
1009,2019-05-01T20:52:21Z,Dicky Elvanucky,kang Ikhwan sekali&quot; naik pesawat susi air dunk yg ke pangandaran,1,
1010,2019-05-01T18:03:06Z,ramadhan 11,apa yang bang ikhwan rasakan pertama kali pada saat turbulence di dalam pesawat ?,1,
1011,2019-05-01T17:46:18Z,gita wicky,Mang ikwan betah teu numpak kapal th ????????,1,
1012,2019-05-01T17:36:40Z,Anindisa Arthur,Pertama kali naik merpati jenis Fokker 50 klo ga salah dr Bali ke Lombok..yg bikin ngeri kita udh di dlm pesawat di suruh keluar lg krn pesawat ada masalah dan qta di suruh nunggu dulu sampai pesawat beres di perbaiki..sesudah beres di perbaiki  qta di suruh naik lg.. hahahaha,1,
1013,2019-05-01T17:25:08Z,Irfhan Hady,Gw naik pesawat malah kebentur kepala gw gara gara bermain gk jelas di pesawat saat pesawat mau take off tapi aku sudah duduk dan pakai sabuk pengaman hanya apa yg gk jelas sama saya harus goyang sana goyang sini<br><br>Pesawat yg aku naik transnusa,3,
1014,2019-05-01T16:58:19Z,Nauval ikhsan,"Pengumuman di Halim sama persis dengan pengumuman di Soetta,kok bisa atau saya yang budeg??",0,
1015,2019-05-01T16:57:15Z,Kevin Tri Pandia Situmorang,"Pertama kali naek pesawat tahun 2015 Alhamdulillah gk gaptek langsung tau gimana check in tinggal kasih kode booking dari hp dan perlu ktp, boarding pass, menuju ke gate, naik pesawatnya, cari tempat duduk sesuai nomor kursinya yg ditempel di kabin, duduk di kursinya, pasang sabuk pengaman dan kencangkan sabuknya ??<br>Sayangnya tahun ini gk bisa mudik lebaran akibat tarif batas bawah naek 100%. Tiket medan-jakarta sebelum batas bawah dinaekkan paling murah cuma 700ribuan skrg paling murah 1,7jutaan ????",0,
1016,2019-05-01T16:53:56Z,Mirdhatillah,"Oke saya sedikit cerita pertama kali naik pesawat dari kno - bdo nah yang kesel nya saat menuju perjalanan dari aceh ke kno nya terjadi musibah macet total di jalan dan alhsil tiket saya hangus?? padahal saya mau nyobain citilink dan akhirnya saya memakai lion air sempat degdegkan waktu mau landing di bandung berhubung cuaca mendung, sewaktu melewati awan tebal pesawat seperti mau jatuh gitu jadi takut eh ternyata sedikit turbulen ???????? dan sebaliknya sewaktu dari bdo -kno saya kesampaian memakai citilink dan good i like this citilink?? dan kedepan saya mau nyoba sriwijaya air penasaran sama pramugarinya yang berhijab katanya cusss kno - cgk<br><br>Dan saran mas cara mendapatkan tiket murah ?? karena saya kemarin dari bdo - kno citilink dapat 1jt",0,
1017,2019-05-01T16:47:53Z,Ilham RN,Ka coba dong tutorial ke luar negeri:),0,
1018,2019-05-01T16:44:22Z,Rizka Satrio,Pertama kali naik pesawat pas sd pake maskapai bouraq. <br><br><br>Oh iya mas btw gimana sih caranya mengatasi mual saat naik pesawat ? Saya sering pusing &amp; mual kalo naik pesawat,0,
1019,2019-05-01T16:35:51Z,nenk Dian,Klo pengalaman saya awal2 naik cawah(pesawat)??????<br>3 taun lalu naik sriwijaya tujuan cgk-malang... Rasanya ngeri2 gitu tp rada nora juga gk bsa brenti ketawa... ??????<br>Alhamdulillah cuaca bagus jd tetep rilex slama di atas.  Malah pas landingnya itu ngegajrug kasar banget ampe sekarang sangat dek2an klo naik pesawat dh mau landing... ????????<br><br>Sekian.... Thanks!!,0,
1020,2019-05-01T16:29:48Z,Iqbal Chuvan,"Sekarang juga beberapa maskapai bisa cuma nunjukin identitas, tanpa e ticket",0,
1021,2019-05-01T16:26:20Z,Antonio Andrian,Mw tanya kalau anak di bawah 18 thn naik pesawat apa boleh tanpa pendamping? Trs bisa ga ngelewatin imigrasi,2,
1022,2019-05-01T16:13:53Z,Bobon,Nontonnya berasa naik pesawat beneran,0,
1023,2019-05-01T16:10:56Z,DYLAN EDLYANO,"Saya waktu pertama kali naik pesawat dek dekan, dan pesawat nya sama seperti video ini, pakai baling baling juga. Tapi saya pakai maskapai garuda indonesia. Jurusan nya jember - surabaya cuman 40 menit. Rasa nya campur aduk antara seneng sama dek dekan wkwkwk.",0,
1024,2019-05-01T16:01:55Z,Rofiqi Ariyanto,"Semangat bang, bentar lagi 100K.",0,
1025,2019-05-01T15:58:40Z,Bintang Bint,"Wah akhirnya ada option flight kedua nih buat ke Bandung, smoga gak kena delay separah Wings Air ya mas hehehe.",0,
1026,2019-05-01T15:57:47Z,Darren James,Mas ikhwan kalo pesawat atr bisa masukin barang ke Bagasi ga?,0,
1027,2019-05-01T15:56:23Z,Giri Salim,tutorialnya mantap mas. semoga bisa membantu para travellers baru di indonesia,1,
1028,2019-05-01T15:56:12Z,M ilham habib,BANG ikhwan kalo internasional gmn tutorial nya beda kah dgn domestik,0,
1029,2019-05-01T15:50:02Z,Perpustakaan ID,"Aku juga pernah buat video tutorial naik pesawat untuk pemula <br><a href=""https://youtu.be/HQwD5M8NjQM"">https://youtu.be/HQwD5M8NjQM</a>",0,
1030,2019-05-01T15:44:49Z,Anthon Winandintyo,Keren mas. Btw kok tutorial di apps nya ga jelas. Buram. Kasian u yang baru mau naik pesawat perdana. Tetap semangat mas. Ditunggu karya2 yang lainnya,0,
1031,2019-05-01T15:41:10Z,Evans Septiano,Bikin panduan cara naik pesawat pake transit bro di luar negeri..,0,
1032,2019-05-01T15:31:39Z,Randy Ganteng,Thanks sangat bermanfaat,1,
1033,2019-05-01T15:29:24Z,Jeremia Singkop Tambunan EIA0I90I4,"Terimakasih banyak mas, tutorialnya sederhana. Karna, kebetulan saya mau brangkat naik psawat... ??????",0,
1034,2019-05-01T15:27:04Z,Finn Ch,"first time sama bokap dulu pas masih kecil naik batavia. gaada tegang2nya soalnya ama bokap. tapi pas kelas 6sd mulai sendiri yg pake kartu UM wkwkwk, rasa takut + rasa sok tau bercampuraduk. dulu pas bayi pernah juga sih naik pesawat tapi dah lupa wkwkwk",0,
1035,2019-05-01T15:25:10Z,Fakhry Arkan,mas ke zimbabwe dong,0,
1036,2019-05-01T15:19:25Z,EdwinNizam46,Otw 100 Jt subscribe kak ikhwanhidayat,0,
1037,2019-05-01T15:16:30Z,Abraham Marcellino,"Kak, Maksudnya Fase Kritikal itu apa ya kak..",0,
1038,2019-05-01T15:16:04Z,Wisnu Merdeka,Saingannya ka argo pahariyangan nih,0,
1039,2019-05-01T15:07:46Z,Gilang Adi Nugraha,Tutorial lewatin imigrasi luar negeri kak sama visanya <br>Sama tutorial transit kak,0,
1040,2019-05-01T15:06:11Z,Dhika Sahrul,"Pengalaman saya baru pertama kali naik pesawat itu rasanya deg&quot; an , pas itu blm tau namanya turbalance atau yng lain&quot; pas di pesawat , dan norak krna baru pertama kali naik pesawat , pas take off kerjaannya selalu berdoa trus , badan pesawat geter dikit aja udh tegang , pengalaman pribadi , krna saya jg tkt ketinggian , dan tahun lalu naik pesawat garuda untuk brngkt ke batam dan pulang ke jakarta naik citilink , pas brngkt ke batam itu ada service mknan minuman dll , pas plng ke jakarta naik citilink ga di ksh service makan krna harus bayar lg , dan baru pertama kali jg pusing , entah tpi ga pingin muntah??",0,
1041,2019-05-01T15:03:48Z,Gilang Adi Nugraha,"Ingat masa lalu deh <br>Pertama kali naik dari Denpasar ke soetta naik lion.<br>Di bandara bengong ga tau jalan pas di pesawat kaya kampungan <a href=""http://gitu.ga/"">gitu.ga</a> mau diem plus pertama kali terbang telinga kerasa budeg.hadeuh <br>Lucu juga ingat pertama kali naik pswt<br>Dulu mah naik kereta aja dah seneng<br>Dan gara2 pertama kali naik pesawat jadi rasanya kecanduan pengen lagi <br>Dan ga sabaran naik.<br>Eh sekarang jadi aviasi dan hapal type pesawat bahkan paham tentang cokpit hwhwhhw",30,
1042,2019-05-01T15:01:16Z,T-HOX AutoPublic,Banyakin mas wawasan sebagai penumpang,0,
1043,2019-05-01T14:55:43Z,Kevin Sabastian,pengalaman yang tak terlupakan pada saat naek pesawat pertama kali : kaget se kaget kagetnya kaget pas mau take off denger suara mesin jetnya bekerja ditambah dengan kecepatan yang ngebuat tubuh serasa terdorong kebelakang karena saking cepatnya. berasa pake nos pesawatnya.. wkwkwkwk padahal itu hal yang biasa pada saat take off,1,
1044,2019-05-01T14:53:59Z,Bryan Richie Lee,"Hari jumat nanti sya baru mau coba brangkat dr bdg k jkt,jd ga sabar ud liat video ini.",0,
1045,2019-05-01T14:48:23Z,Rafa Putrayana,Pertama naik pesawat sih saya bener2 bangga karena pada saat itu saya benar2 merasakan naik pesawat dan terbang klo dulu sebelum bisa naik pesawat saya cuman bisa melihat pesawat diatas rumah saya dan pada saat itu juga saya bangga karena saya yg berada diatas??????????????????????????????????????????????,0,
1046,2019-05-01T14:47:41Z,Irfan Setiawan 12,"Kk ikhwan, mau nanyak nee,kalau booking tiket pesawat sebulan sebelum keberngktan bisa nggak kk??",0,
1047,2019-05-01T14:43:53Z,Naga Bonar Fc,"Keren, crewnya aja ampe kenal um<br>Mantap, lanjutkan ??",0,
1048,2019-05-01T14:40:43Z,socielledstance,"Mas <a href=""http://trip.com/"">trip.com</a> reliable g?",0,
1049,2019-05-01T14:40:16Z,Muhammad Yasyfiardhi,Next tutorial penerbangan internasional ??,1,
1050,2019-05-01T14:39:42Z,Fazry Zaldy,Ka... gimana sih ka caranya transit...kasih oenjelasannya dong ka,2,
1051,2019-05-01T14:39:41Z,Mulya Sudiana23,"Pertama kali naik pesawat sendiri. Tujuan Pekanbaru dari jakarta..nonton tutorial naik pesawat dari youtube.. <br>Waktu itu naik Lion Air,, kuping sakit banget baru ilang setelah 3 hari.. Seminggu kemudian terjadi kecelakaan max 8,,akhirnya sekarang naiknya Batik Air. Alhamdulillah sekarang udah paham bolak balik naik pesawat",0,
1052,2019-05-01T14:36:42Z,Syahdilla Fadel Muhammad,Mantap kak ikhwan????????????,0,
1053,2019-05-01T14:32:55Z,TeBe,"Keren kak, berguna banget infonya..<br>Saya baru 2 kali naek pesawat, itu jga cuma langsung naek doang.. Yang ngurusin ini itunya bos saya ??",1,
1054,2019-05-01T14:31:46Z,pascong,"Mantap tutorialnya, gampang juga ternyata wkwk",2,
1055,2019-05-01T14:27:36Z,willyanto pangala,Untuk yg keluar negeri dong mas ikhwan walaupun saya blm pernah keluar negeri ??pengen tau,36,
1056,2019-05-01T14:23:59Z,kang abib,"Sealalu excited klo mw naek pesawat. jdi enak ya klo ada citilink tjuan Jakarta-Bandung, jdi gak sering delay lagi deh sampe 5 jam :D <br>iya bang bkin tutorial naek pesawat ke luar negeri.",2,
1057,2019-05-01T14:20:49Z,Izham Shah,Penerbangan nya sangat bagus iya mas good job citilink<br>Semoga mas bisa dapat mencapai 100k subscribe,1,
1058,2019-05-01T14:20:00Z,Wisnu Pramudji,"Pertama kali naik MA60.nya Merpati dari DPS ke SUB, sekaligus pertama kalinya naik pesawat baling2... sempet deg2an pas take off maupun landing apalagi kondisi landasan yg basah akibat hujan.. alhamdulillah bs tiba di tempat tujuan dgn selamat",1,
1059,2019-05-01T14:18:25Z,SA20FC,terima kasih udh bagi tutorial btw gua juga belum prnh naik pesawat wkwkw,5,
1060,2019-05-01T14:10:03Z,Wasi Ul Hakim - EKONOMI - MANAJEMEN,mas cara buat dapetin tiket murah wilayah indonesia gmna ya? ad update-an/notif untuk tiket murah gitu gak?,1,
1061,2019-05-01T14:04:03Z,Yusnaini 69,Ke lampungnya naik Lion Air ya,1,
1062,2019-05-01T14:02:14Z,Ahmad Arik,Apa cuma guwe yang belum pernah naik pesawat ??,380,
1063,2019-05-01T14:01:35Z,Kenji Satriatama,Terbangnya pas ulang tahun sy mas??,1,
1064,2019-05-01T13:53:47Z,Fadhel Zidni,Bang ikhwan sekali-kali naik KALSTAR AVIATION donk,2,
1065,2019-05-01T13:53:26Z,Kevin Simangunsong,Bangg mau nanya. Kalau naik citilink cgk-bdo itu terhitung frequency di garuda milesnya berapa kali? Apa ada kelas Y dll seperti garuda milesnya?,1,
1066,2019-05-01T13:51:52Z,m arif,"btw soal 1st time naik pesawat, saya justru pertama kali naik nya itu bukan pesawat komersil. Tapi Hercules, taun 90an jaman ada pameran aviasi di Husein, Bandung. Naik pesawat komersil kalo ga salah pake MD atau Boeing nya Adam air . ??",1,
1067,2019-05-01T13:50:39Z,Agus Suryadi,"Mantap mas ikhwan, lengkap bngt penjelasannya dan sangat membantu sekali buat kita&quot; yg blm pernah naik pesawat ??",2,
1068,2019-05-01T13:49:54Z,Renal,Kalo check-in nya pake kartu pelajar bisa ga ya?,2,
1069,2019-05-01T13:48:10Z,Jevi Chang,Salam dari Timor-Leste yeah Kak Ihkwan!???,1,
1070,2019-05-01T13:46:53Z,m arif,"<a href=""https://www.youtube.com/watch?v=9j4Td1SfI7U&amp;t=18m38s"">18:38</a><br><br>ada heli TNIAD di Stadion Siliwangi sepertinya",7,
1071,2019-05-01T13:44:29Z,YuridNeoTuber 25,Waah bang ikhwan berangkat pas aku lagi ada acara temen..mantulll bang ????,1,
1072,2019-05-01T13:42:25Z,mhmd_ zhaki,Bang selanjutnya buat video tutorial menaiki pesawat internasional bang!!<br><br>Penasaran kayak mana proses naik pesawat menuju luar negri,2,
1073,2019-05-01T13:41:32Z,aini [kim],"Pertama kali naik pesawat pas smp pp cgk-sin pake air asia dan itu pas dari cgk ke singapore, aku kan ke lavatory, nah terus pas di lavatorynya gatau cara ngunciinnya?? dikira itu bakal kekunci otomatis, pas udah beres tbtb ada yg buka pintu lavatory nya, aku auto dorong dong, dan untungnya itu ibu2???? pengalaman yg tak terlupakan??. Sekarang kalo ke lavatory, hal yg petama dilakuin itu : kunci pintu :v",3,
1074,2019-05-01T13:38:16Z,Johanus A Lebert,Pertama kali naik pesawat ...naik Sempati Air Service di tahun 1974..dari Tanjungpandan ke Kemayoran,1,
1075,2019-05-01T13:37:51Z,Ief Pmbd,"Pengalaman berkesan sampe lari-larian karna last call ?? padahal udh nungguin di gate yg udh di tentuin di boarding pass, ga taunya ada announce untuk pindah gate tapi saya ga pernah denger karna sambil dengerin musik baru sadarnya di ruang tunggu udh sepi orang baru lepas headseat dan baru denger pengumuman terakhirnya, mending gate nya deket ini pindah ke paling ujung??.  Salah juga sih ga dengerin announce nya ?? dan itu sering kejadian di bandara soetta .",1,
1076,2019-05-01T13:36:55Z,Haykal PlaneSpotter,lemku pernah disita di security check in,2,
1077,2019-05-01T13:33:47Z,Muhammad Akmal Farhan Noor,mas mau tanya andai kata ketika mesan tiket di OTA kemudian salah memasukkan email gimana ya mas? apa ada cara untuk memperbaikinya? terima kasih,1,
1078,2019-05-01T13:33:39Z,Haykal PlaneSpotter,kalo aku liat kak ikhwan hidayat youtuber yg paling ngebales comment,55,
1079,2019-05-01T13:29:40Z,firman yudanto,Coba bandara baru dong,1,
1080,2019-05-01T13:28:01Z,Creator_007????,Lumayan lah buat aku naik pesawat dari JOG(Yogyakarta)-CGK(Soekarno Hatta International Airport,1,
1081,2019-05-01T13:25:27Z,Dimas Yudho,"Sekedar sharing pengalaman pas pertama kali naik pesawat. Waktu itu ke HLP dari JOG naik batik air sama bokap, jaman tiket batik masih 400 rebu dan beli H-1 sebelum berangkat??<br>Dari terminal ampe pesawat cuma ngekor bokap, karena takut kenapa napa hehe, pas lagi take off deg degan, selama lagi nose up mesti deg degan terus, pas udah cruise baru liat pemandangan, pas landing seneng banget karena soft landing dan lebih awal tiba dari estimasi jadwal. Pas dah di halim saya ngebatin &quot;ini di jakarta? Cepet amat cuma 50 menit dari jogja&quot; kaya orang norak deh, but really excited naik pesawat for the first time hehe??<br>Terima kasih mas ikhwan, sukses selalu??",17,
1082,2019-05-01T13:21:06Z,Taufiq,"Hahaha kirain bang ikhwan udh kapok naik pesawat dari Jakarta ke Bandung, dulu sempat delay 5 jam pakai maskapai lain kan ? Hahaha. Pengalaman gue pertama Kali terbang Naik pesawat sama temen dengan maskapai Batik air dari Jakarta ke semarang agak deg-degan dan malu. Pas lagi check in gue malah masuk konter yg buat kelas bisnis karena ngak terlalu panjang antriannya hahaha. Tapi tetap dilayanin mbaknya meskipun mbaknya sempet ngingetin gue kalau ini khusus kelas bisnis. Abis selesai check in mbaknya langsung ngumumin &quot;ini khusus kelas bisnis ya&quot;, gue langsung dilihat banyak orang hahaha. Pas take off gue sempet deg-degan. Pas udh terbang tinggi sempet turbulence dikit, gue ngerasa pesawat tiba-tiba turun dengan cepat, gue sempat deg-degan lagi. Pengalaman yg ngak bisa gue lupakan",2,
1083,2019-05-01T13:18:28Z,Dodi,First travelling ke luar negri dong bang,1,
1084,2019-05-01T13:17:54Z,Daff,Naik bis lagi dong bangg plizzz,1,
1085,2019-05-01T13:14:46Z,Muhammad Ardiansyah,Kalau Umur 14 Tahun Bisa Nggak?,1,
1086,2019-05-01T13:14:40Z,EGI ILHAM,lebih bagus boarding loungenya citilink atau lion group di halim?,1,
1087,2019-05-01T13:14:39Z,Muhamad Rizal,"Jadi pingin naik pesawat sendiri nih, tapi masih umur 15, 2 tahun lagi baru punya ktp??",2,
1088,2019-05-01T13:09:51Z,WAHYU SAPUTRO,Mas ikhwan sekarang kok jarang ngevlog di pesawat?saya suka banget konten video mas ikhwan,1,
1089,2019-05-01T13:09:20Z,Raguskip Gt,Bang coba trip yg jauh hehehehe,1,
1090,2019-05-01T13:08:30Z,Vino Ardian,Bang ikhwan mau tanya kapan pertama naik pesawat trus gimana prasaannya??,1,
1091,2019-05-01T13:07:22Z,Bias 281299,Di tunggu silk air boeing 737-800 &amp; airbus 320-200 bang,1,
1092,2019-05-01T13:05:57Z,Elfand Novian,Bang bagaimana supaya mengetahui kepanjangan registrasi pesawatnya dan usia pesawatnya?,1,
1093,2019-05-01T13:05:44Z,Mudrikah Setiyani,Trs Klo Kereta Gimana?,1,
1094,2019-05-01T13:03:38Z,itok ashari,Jgn terlalu deket muka nya boz... <br>??,1,
1095,2019-05-01T13:02:41Z,hesti aryani,Oalaaahh baru tau kalo ATR bagasi di depan... Very informative sekali videonya..,2,
1096,2019-05-01T13:02:40Z,Rahmat Rasyid,Ashiaap,1,
1097,2019-05-01T13:02:14Z,dendy jatmika,"Baru tau skr k bdg 50 mnit pnrbgn dr jkt,zaman ak SMP dlu 30 mnt pke deraya bdg-jkt",1,
1098,2019-05-01T13:01:34Z,Daren Gaming,Mas Ikhwan naik silk air dong,2,
1099,2019-05-01T13:01:22Z,Barry Juanda,Tapi bantu beli sec bowl ya bang biar rius ngevlog di pesawat first class dah tak sabar mau lihat video barunya jadi penasaran,1,
1100,2019-05-01T13:01:05Z,Ri. WALI_SMA KEMALA BHY,Kak cobain naik pelita air donk...,2,
1101,2019-05-01T13:00:05Z,Ardanu Jati,Kerennnnnnnn,1,
1102,2019-05-01T12:58:03Z,Abiy Tasya,Bang kapan ke Palangka raya bang,2,
1103,2019-05-01T12:57:23Z,Rian Fitra,Tegang,2,
1104,2019-05-01T12:54:20Z,AFR CHANEL,Naik pesawat pelita air dong,1,
1105,2019-05-01T12:54:11Z,Okta Putra,Kok sound sistemnya citilink kaya sound sistem garuda,1,
1106,2019-05-01T12:52:16Z,M.Khalifaturrahman Putero Pinayungan,Tutorial ke luar negri bg apalagi imigrasi itu,1,
1107,2019-05-01T12:50:57Z,Nur uchiha,Terima kasih tutorialnya bang,1,
1108,2019-05-01T12:50:15Z,Rasyid Taruna,Aku pertama kali naik pesawat Garuda Indonesia dan saat itu aku mendapatkan boneka orangutan dari Garuda Indonesia dan aku kaget saat landing dan take off,3,
1109,2019-05-01T12:49:51Z,Adlypet Zainudin,Bang aku pertama kali naik pesawat dan langsung ke luar negeri . Nanti Agustus . Ke KUL. <br>SUB KUL. PP. AH jadi paham aku sekrang. Berangkat nya langsung Sub KUL. Dan pul transit KUL CGK SUB . Aku naik citylink bang. Skrng aku jadi LBH PD,0,
1110,2019-05-01T12:48:48Z,bunga sari,"Pengalaman saya pertama kali naik pesawat, waktu berangkat haji thn 2016, memakai pesawat saudia airlines berangkat dari halim juga bang. Jadi throwback nih tiap liat bang ikhwan berangkat dari halim ??",1,
1111,2019-05-01T12:46:58Z,valen Felniawan,mantap pesawat citilink baru,1,
